puzzles,solutions
710009000800340060930168005080004090600802001002500078001000930400705002370000406,716259384825347169934168725587614293693872541142593678251486937469735812378921456
402100080070090000090804300034000050006920031005080706507600003000072005800049120,452137689378296514691854372934761258786925431215483796527618943149372865863549127
049001025302009000860000070450082000901300004007000053200730840070020000500406790,749861325312579468865243179453682917921357684687194253296735841174928536538416792
807691002400030000300240056005009060000000190270108040046000580700350000010000720,857691432462835971391247856135479268684523197279168345946712583728354619513986724
120004009007351040000070008005090080000560074098200503050000036709840100260000000,123684759987351642546972318675493281312568974498217563851729436739846125264135897
180950000047600300000024100500009671000300928002870000060400800914000203000006057,186953742247618395359724186538249671471365928692871534765432819914587263823196457
041063020050004730009200080035906007106407000000010500000020049602001008870030100,741863925258194736369275481435986217126457893987312564513728649692541378874639152
000560907040030050006004280007000402003782060900100030008001000390670001250090000,132568947849237156576914283687359412413782569925146738768421395394675821251893674
029007650416300008080900030162050400004096507000800300040000000703600000000002791,329187654416325978587964132162753489834296517975841326241579863793618245658432791
700000000680900043004010296000650000002007901035042007010804029003500800006003105,729436518681925743354718296178659432462387951935142687517864329293571864846293175
300640092200007034080900006901000087830020000056001000000093701510080049000054300,375648192269517834184932576921365487837429615456871923648293751513786249792154368
100090673034000000000000201012605800070908050005004000589046010603507082700300400,158492673234761598967853241412675839376928154895134726589246317643517982721389465
507000300060001004003260509074000000008970436206500081000085200009640008800109007,517498362962351874483267519374816925158972436296534781641785293729643158835129647
900000020005409803871000005008613070064500000300007008200730140050260007000108600,943851726625479813871326495598613274764582931312947568286735149159264387437198652
690005020100020800500304760901000080020000007074901053005810600008030049200607030,697185324143726895582394761951273486326458917874961253435819672768532149219647538
000000079450000200000193065040000307138006090970082610006500103080470020210009000,361254879459867231827193465642915387138746592975382614796528143583471926214639758
040500000587200930109060700238700001050029600000850004090001058870400060006000320,643597812587214936129368745238746591754129683961853274392671458875432169416985327
002040010400719800096008005930001058200050100080400030000036204025000073000900060,872645319453719826196328745937261458264853197581497632719536284625184973348972561
009400002842000090310700806084050670700000010050030089100300050060080700090125000,679418532842563197315792846984251673736849215251637489128376954563984721497125368
008560400040009036100008200000001000900000002250376080037905010091040005620083070,378562491542719836169438257786291543913854762254376189437925618891647325625183974
480060201007500009060030007040000805036200000902140700510900406203050090000800300,485769231327581649169432587741396825836275914952148763518923476273654198694817352
090005007607100230200040800400007300009060150865300009016900040080620000970003010,198235467647189235253746891421597386739862154865314729316978542584621973972453618
000700401100865003230000080050002040060019320790408000807200500600000009049000160,986723451174865293235941786351672948468519327792438615817296534623154879549387162
012040700700089530003620084600351000000002905100000860308010409904700600000005070,812543796746189532593627184689351247437862915125974863378216459954738621261495378
002090600061500408709304000018423000000001380600700005930000007004006021005807030,452198673361572498789364152518423769297651384643789215936215847874936521125847936
000091005005007042026030807310420006070060430008000050207000900460800003090152070,784291365935687142126534897319425786572968431648713259257346918461879523893152674
020000960007400815650030400100700000039046020000090658008100730000000004960204001,824517963397462815651938472186725349539846127472391658248159736715683294963274581
500700030068004710000025004170980050905100020040030009020600003730200800000010670,594761238268394715317825964173982456985146327642537189421678593736259841859413672
730804000509010800060205700390000010007300004021006000400009060005607098000080531,732864159549713826168295743394578612657321984821946375483159267215637498976482531
190306080650004072040085000009100407700020005516000008080000000203740000400039106,192376584658914372347285691829153467734628915516497238981562743263741859475839126
006790001300086000000001207060007095708040000190030080085073900031062000004000052,526794831317286549849351267463827195758149623192635784285473916931562478674918352
003650000690802401740003502000007090000910607400000108106000305050300080020068004,213654879695872431748193562561487293832915647479236158186749325954321786327568914
700328000090100000804650100500002807300000241000780600056004300270900000003001725,715328964692147583834659172569412837387596241421783659156274398278935416943861725
010007000006300214800000030000902305371000009090000061904205080005103607000408900,413627598756389214829541736648912375371856429592734861964275183285193647137468952
005400200090053040107000036080510003600307029402008100903200014000000080006090075,365471298298653741147829536789512463651347829432968157973285614514736982826194375
040072003600084010000301908900150670006098100503040000005000302128000050000000790,841972563639584217257361948982153674476298135513647829795416382128739456364825791
000010006080630400006004739005040900840001025200098000500079802720000500000350610,374915286982637451156824739615243978849761325237598164563179842721486593498352617
238006040400810000010029053083001560700500000000608920105042000090000030070900602,238756149459813276617429853983271564726594381541638927165342798892167435374985612
000700910083020600760050400040097050001035800500406390000000530402000006690180002,254768913183924675769351428346897251971235864528416397817642539432579186695183742
047965008800000001063070450310006090008200000070009512000002004006790030029084000,147965328895423761263178459312546897958217643674839512731652984486791235529384176
710060080000290300039400000250007409041080006000304510600039070805002600000750002,712563984486291357539478261258617439341985726967324518624839175875142693193756842
502007403000000087093200105100083906060500800200001000076105309310090000400706000,582617493641359287793248165157483926964572831238961754876125349315894672429736518
700300006006078900020050001809400050600130800000005047083502700007901024012000060,795314286146278935328659471879426153654137892231895647483562719567981324912743568
960085070523000004400100060010703098005000000007840021002000100600304002080067300,961485273523679814478132965216753498845921637397846521732598146659314782184267359
008620073002059600105030000030104758086073042000000000040000015920000036000810090,498621573372459681165738924239164758586973142714285369847396215921547836653812497
020600004507800900003950010401509800000060003700030420200070500080001047006400039,928617354517843962643952718431529876852764193769138425294376581385291647176485239
400060023870130000020007009080000602096584100300009005700805041908010006030200070,451968723879132564623457819584371692296584137317629485762895341948713256135246978
004207080005600001801000960000009004097800350050073020048030100300040690600702000,964217583735698241821354967283569714497821356156473829548936172372145698619782435
000090065802040000030780010090000526246000008105300970000079000910502300067100040,471293865852641793639785412793814526246957138185326974328479651914562387567138249
073980050204000086050601007740090008060140500009000030007800200800205014100070093,673984152214357986958621347741593628362148579589762431437819265896235714125476893
035840100780009604900000050008534000076901300090007402007000001600308009040060720,235846197781259634964713258128534976476921385593687412357492861612378549849165723
000420080103007400052000036064302005007016000000705903700800000800001607096004002,679423581183657429452198736964382175537916248218745963721869354845231697396574812
007602050098070400000005100070000530804060020200031904052304090000000307016980000,147692853598173462623845179971428536834569721265731984752314698489256317316987245
090000047200400300054006000800309100036014020071000890000002006010907508700058910,198523647267481359354796281825379164936814725471265893589132476612947538743658912
007004000904020106000803009030918004820030607050070000095000300600000201170600490,367194852984527136512863749736918524829435617451276983295741368648359271173682495
630520007780003504002090000006009108300250000074830006090060400143000005000107800,631524987789613524452798361526479138318256749974831256897365412143982675265147893
790000041400203650000100809000500083564030000010002090957860200300054000008000760,792685341481293657635147829279516483564938172813472596957861234326754918148329765
005700006300046000087013052070130000400800920200094038030209067106005000008000094,945728316312546879687913452879132645463857921251694738534289167196475283728361594
000267085000001709030080014400010050750004030092800406570090800018035290000600000,941267385865341729237589614483716952756924138192853476574192863618435297329678541
007945000920010740008000103600509000030020018004030050409003000850007462100006800,317945286926318745548762193681579324735624918294831657469283571853197462172456839
000000300601830009300640005740150008180009420000200000206010700400070956530400800,854921367671835249329647185742153698185769423963284571296518734418372956537496812
415029000700040000309007060070080005628030107000004900000090270530012006001800304,415629783762348519389157462974281635628935147153764928846593271537412896291876354
059002704000065300610080009395000007000000280200706051000000092740150000068043000,859312764427965318613487529395821647176594283284736951531678492742159836968243175
000509100400060009025013700070800904089030000140006020210047500700005062008600001,867529143431768259925413786672851934589234617143976825216347598794185362358692471
900042650017003008640900000800010000000000349072050000030200800008170002409600015,983742651217563498645981273894316527156827349372459186731295864568174932429638715
100600000087104000060030020208007360004000851900300000070900040805012030302768005,123679584587124693469835127218547369734296851956381472671953248895412736342768915
000304809305006004700190002081000903600400205409200710020081000906700000070050360,162374859395826174748195632281567943637419285459238716523681497916743528874952361
000009204007013860200500003001020406906870020500400090000040070084100900730008500,813769254457213869269584713371925486946871325528436197195342678684157932732698541
080600104000049008700003260103020095200705600004090001069074310500000000031800050,982657134316249578745183269173426895298715643654398721869574312527931486431862957
008203950039008040610090700750106820000007000096040300100800570000000604260300008,478213956539678241612495783754136829321987465896542317143869572985721634267354198
030800409006010270010009063700025000400000058903670000005040901008097002600003000,537862419896314275214759863781425396462931758953678124375246981148597632629183547
000401300350028000120000096800704012070600500003000400500047030001005900240090701,987461325356928147124573896895734612472619583613852479569147238731285964248396751
018700200000065084095040307040900600270081095003000001300000060000872000580034020,418793256732165984695248317841957632276381495953426871324519768169872543587634129
531000090900370805002091406400006300050409700003050001090705000000200600067008024,531684297946372815782591436479126358158439762623857941294765183815243679367918524
701950000804030020000002089040589300300400008000020160060310400007006205903070006,721958643894637521635142789146589372372461958589723164268315497417896235953274816
037805002000000016086009530075010900000902060000048203090480700760000058001300040,137865492952734816486129537275613984348972165619548273593486721764291358821357649
003426007079000060001900458090367200040800000080200571000081006200030040560000900,853426197479158362621973458195367284742815639386294571934581726217639845568742913
005030960000921000170004080500010300002300008800076050093400170208000004004650002,425738961386921547179564283547819326962345718831276459693482175258197634714653892
308010047054080009007600005000002000003500860109000703605073021800240000400006930,368915247254387619917624385586732194743591862129468753695873421831249576472156938
204108700090000008150370600380040275900600000007052006640000019000029000000510304,264198753793265148158374692386941275925637481417852936642783519531429867879516324
300001042080072590096000000501098064400520100000064807700043000020000081009000000,357981642184672593296435718571398264468527139932164857715843926623759481849216375
360100800807030095050007040900706350140000080000009201008024000690000030025360070,364195827817432695259687143982716354146253789573849261738924516691578432425361978
020000504700031000906082000013060090000003007060950040800006010035009460042010870,321697584784531926956482731513764298498123657267958143879246315135879462642315879
000239000800000409052000067004090000031700004007450018009145800070360000025080100,746239581813576429952814367284691753531728694697453218369145872178362945425987136
830040007600070204000061950050906400310000080062508003087002000500003070000400510,835249167691875234274361958758936421319724685462518793187652349546193872923487516
020006090010253007004010600903740580102000030057080006700520103006009200000800450,825476391619253847374918625963741582182695734457382916798524163546139278231867459
000000215708060000020094007017200038006950040040301900200000003603800421085000060,469738215758162394321594687917246538836957142542381976274619853693875421185423769
600002800032480001071003000305040700900005680084100090400070260020359000000020507,649712853532486971871593426365948712917235684284167395453871269726359148198624537
001800704902003060806520300100402805005000070090708006008016403050004001300200090,531869724972143568846527319167492835485631972293758146728916453659374281314285697
500280000000000870000064310030019068620000004400500930260950700100007026807030001,571283649346195872982764315735419268629378154418526937264951783193847526857632491
790000380060150400200008067052060003000000900100430850640209075980016004000040000,795624381368157429214398567852961743436875912179432856643289175987516234521743698
010200005009000810503014970006709400487060020030001050000000030605038097028005600,814297365279356814563814972156729483487563129932481756791642538645138297328975641
008390075502001300400020690000809040083005109006037020001000406260400800050700030,618394275592671384437528691125869743783245169946137528371982456269453817854716932
003109005090000210470005003009001804002058070300040090060807402008320000000006107,823169745596473218471285963659731824142958376387642591965817432718324659234596187
100400050059070402203080600030600207024308100000004089001965700060010503007003000,176432958859176432243589671938651247724398165615724389381965724462817593597243816
650008090007201008020000306076300402090080005103002000005790001000000600840150900,651438297937261548428975316576319482294687135183542769365794821719823654842156973
000000504026078300308901007002060003700205010400300906051049802080000600907006005,179632584526478391348951267892164753763295418415387926651749832284513679937826145
021600009000000580076500400080109003040206970000430001054320800700000304092007060,521684739439712586876593412285179643143256978967438251654321897718965324392847165
006080094100200600507000002030407020000002970600900035280769000910005300000043000,326581794198274653547396812839457126451632978672918435283769541914825367765143289
070030500405008970003097246090100004000040060010203800800900051530070000269000080,976432518425618973183597246692185734358749162714263895847926351531874629269351487
017400850300009240800050306609000003040608070025000001000706002461590000900080500,217463859356819247894257316689175423143628975725934681538746192461592738972381564
200500900090001678800046002020430001009700300085000000063059480700600250000070003,236587914594321678871946532627435891419768325385192746163259487748613259952874163
401800509062007008000503210006000900190070063370004000004039802700180000050060030,431826579562917348987543216246351987195278463378694125614739852723185694859462731
063100075800020940000007300026081000970000000005604030050200007090058060401090502,263149875817325946549867321326981754974532618185674239658213497792458163431796582
000683047600017050002000000800900570000050012009400860003002108196830000708090400,915683247684217359372549681831926574467358912259471863543762198196834725728195436
000003010839020000610780205580000000062001703700400006020060049048500067000890050,257643918839125674614789235583276491462951783791438526125367849948512367376894152
024600009000320016003104070008000702200079041050000960010005000807040003460003820,124657389579328416683194275948561732236879541751432968312785694897246153465913827
009000630102060700000700000600503408078092003900100005010024050800600002004309010,759248631132965784486731529621573498578492163943186275317824956895617342264359817
400029300030750620000081004208400030090005801000090760057000100809000400060003059,485629317931754628672381594218467935796235841543198762357942186829516473164873259
800560000301048000076020040020000369100802700790053001009000805000730402010400930,842567193351948627976321548528174369163892754794653281439216875685739412217485936
800030070040900206009046300093008007200490801000700430500020090030610002108000605,862531974345987216719246358493168527257493861681752439576824193934615782128379645
900218300000070000006000572030427010060000008100805207380601090740950006009000140,975218364423576981816394572538427619267139458194865237382641795741953826659782143
042090130350007020708000096001503002080010075036040001005208000000009860000670004,642895137359167428718324596971583642284916375536742981465238719127459863893671254
800703900002615030010940006068000204091006075000401000003000092020807400580300000,856723941942615738317948526768539214491286375235471689673154892129867453584392167
801970000300080507040003029500601003029500700104020000080069030005308000000740690,851972364392486517746153829578691243629534781134827956487269135965318472213745698
900700000803000150250041900340020080107096500020837000500600042060210300000079060,914758236873962154256341978349125687187496523625837419591683742768214395432579861
053800900010040607000000230000109800280000703700000041007904020064002350109306008,653827914912543687478691235345179862281465793796238541537984126864712359129356478
307846000200100045001003070800360010190050600004000007003008009060000201500094060,357846192286179345941523876875362914192457638634981527723618459469735281518294763
203005670100049030000002804071000400450030026306800750800900100000200090009017060,243185679187649532695372814971526483458731926326894751862953147714268395539417268
602000530070002409040830102260180300950000070000405000000790200003010608890060004,682941537371652489549837162267189345954326871138475926416798253723514698895263714
000008000090050406307000209068002900000030705500460020006090008752100000019740530,645928317291357486387614259168572943924831765573469821436295178752183694819746532
605014000090063700040002050000280501273000009000409607150000062006070803084900100,635714298892563714741892356469287531273651489518439627157348962926175843384926175
014000003000040290070006050890504700100030008406020901030800070000260080702050609,514972863368145297279386154893514726127639548456728931635891472941267385782453619
890051002000004069765200800950060400400302070032000900200700008018003000603905010,894651732321874569765239841957168423486392175132547986249716358518423697673985214
002706000700500640800490002090002100053089060008600003520040090000001574017030080,942716835731528649865493712694372158253189467178654923526847391389261574417935286
004070020600903004010805097086201000970360800230050400020000056049600300700010000,894176523657923184312845697486291735975364812231758469128437956549682371763519248
000090007078064950009000120040950060365010008000370000803000200524007080690005401,236591847178264953459783126741958362365412798982376514813649275524137689697825431
000000901700450060206007054890000030030010705001008000050374002920600007604009800,345862971719453268286197354897245136432916785561738429158374692923681547674529813
600073009030200800742090300590060200004800016180004050005600408000002071017049000,658473129931256847742198365593761284274835916186924753325617498469382571817549632
500020009300070806460501002005300080000806500120407003040005900970008360000130004,587623149312974856469581732695312487734896521128457693243765918971248365856139274
805040279079000064062080000306010000000090420010507080051360000040900007600002050,835146279179235864462789513326814795587693421914527386751368942248951637693472158
080054000000200700040390060500409080003010009600830072037046098902001405000000010,786154923319268754245397861521479386873612549694835172137546298962781435458923617
340000000500160008069500400000380600700900521054020090206050104070002300100073005,341298756527164938869537412912385647783946521654721893236859174475612389198473265
009020300750300600030905204100603508500090400908012006806001900200008005010400070,489126357752384619631975284127643598563897421948512736876251943294738165315469872
901630800040095000073800001008004219130008070000700500000260140500000703009003080,951637824842195367673842951768354219135928476294716538387269145526481793419573682
000800050031600000070005920680001400000000690250390700008004001900200307103507080,492873156531629874876145923689751432317482695254396718728934561965218347143567289
507403080920080050060000420090000035180002046006701000800010000003090804201065073,517423689924186357368579421792648135185932746436751298879314562653297814241865973
030090200624005030100004000702000806006801050800029100050010064000047308003900007,538796241624185739179234685712453896396871452845629173257318964961547328483962517
056400030390008000740900002009040050003050016620003004000012093800007600010000587,256471839391628745748935162179246358483759216625183974567812493834597621912364587
002054080809000006000009470305900600410026300008010200006030021001800954570100000,762354189849271536153689472325948617417526398698713245986435721231867954574192863
400000807072963000510000000000100080058702010230008906900084500060010040000005302,496521837872963154513847629749136285658792413231458976927384561365219748184675392
573010000080070204400609005008002400340000180090003000107090850000031920036000700,573214698689375214412689375768152439345967182291843567127496853854731926936528741
005000700000006304614000008070002810300004002060708009006023005082900407100580900,835249761927816354614375298479652813358194672261738549796423185582961437143587926
705006002001403800090700400000900008350010040900005620018002073407100006020630100,745896312261453897893721465172964538356218749984375621618542973437189256529637184
000001082006480907000009305078604000503700100000003400800000026001092830054000090,495371682326485917187269345978614253543728169612953478839147526761592834254836791
000063709210500006000008004048030900600002035900070100806009000702100050154000807,485263719219547386367918524548631972671892435923475168836759241792184653154326897
470080510000000702601002083820051070704890600009000030056010000030045001000206809,472389516385164792691572483823651974714893625569427138256918347938745261147236859
004006300080942005697308010000100420002063057060074000103500000800000072076000180,254716398381942765697358214738195426412863957965274831123587649849631572576429183
490005800107900003005060170006008207050210060302056010000027090080504030200030400,493175826167982543825463179916348257758219364342756918534827691681594732279631485
800007002090005000003400860300010009620089073510000000008001506000620340040700010,865137492492865731173492865387214659624589173519376284738941526951628347246753918
900378001004000203000264050560810300000600007107025090800100760705000400046003089,952378641684591273371264958569817324428639517137425896893142765715986432246753189
906008003700024000520300100001079006064080200070200540480010070000000305032760009,946158723713624958528397164251479836364581297879236541485913672697842315132765489
004670320000080000980305104070508000000002715160000090002004003800030579300090000,514679328623481957987325164279518436438962715165743892792154683841236579356897241
003020084087006200000905063800600420610000900004010007100430805000109000039052070,963721584587346219241985763875693421612574938394218657126437895758169342439852176
392081700405020009000046500600400810007390000000007032040005001908600300100270060,392581746465723189871946523639452817217398654584167932746835291928614375153279468
208007900006003025500080070700060203001050047039400018085020061042600000000198000,218547936476913825593286174754861293821359647639472518985724361142635789367198452
910400038030079260070800000006090070200030109080000400400020500500106800791300040,915462738834579261672813954146298375257634189389751426468927513523146897791385642
000960000190540027520000080000083400069007130010406052600000079005720000280010305,874962513193548627526371984752183496469257138318496752641835279935724861287619345
000080721800000000060037004017090300300004605059200000100006407036500009200370580,543689721871452963962137854617895342328714695459263178185926437736548219294371586
005760100000051092009000003400007360650010208900023400018072000360000007002800540,235769184846351792179248653421587369653914278987623415518472936364195827792836541
031004697200083000007000002080020016409005000000031500050902470060007825003000000,831254697296783154547196382385429716419675238672831549158962473964317825723548961
028000300900081700000506901400803007071060039096200054084170000500000026009004000,128749365965381742743526981452893617871465239396217854684172593517938426239654178
029050000180300970050408006006030500090800001703000490500976100401000700000504302,629751843184362975357498216846139527295847631713625498532976184461283759978514362
903000008500064900074009150010500000408070002006038740060005800000706039102080005,923157468581364927674829153719542386438671592256938741367295814845716239192483675
007000430020105906619003000370020000800701653096000802000600040051307000204000017,587269431423175986619483725375826194842791653196534872738612549951347268264958317
800007050003090167090130240500820700004009001010400086005306000940070003206004070,821647359453298167697135248569821734384769521712453986175386492948572613236914875
000090200070003408015008360700600032063100809091050070030060000000947000500801740,348796215672513498915428367754689132263174859891352674437265981186947523529831746
057000000106903048300106002402000005000020006890307010010504087600080000500090430,957248163126953748384176952462819375731425896895367214219534687643781529578692431
837010040100060000092000108060175800004800203000040000020039000000004670470020050,837912546145368927692457138263175894754896213981243765526739481319584672478621359
003780500090060304200100060070908402004000059500012070000006805345000700006047010,463789521197265384258134967671958432824673159539412678712396845345821796986547213
609701000047500000010300098023009060804002005050870004036040500008600300000003120,689721453347598612512364798723459861864132975951876234136247589298615347475983126
468010000000007105500820030059360400000000002020100907890000700006430501000706023,468513279932647185517829634759362418681974352324185967893251746276438591145796823
089004210040015600050000000600021907000030000001708003007000308400069050903507140,389674215742815639156293874635421987874936521291758463567142398418369752923587146
600200003102900048074100090050030004900407010000005360390002407825009030001060500,689274153132956748574183296258631974963427815417895362396512487825749631741368529
903004021180500700004060003070006400600120000035009008000402860008005279500900030,963874521182593746754261983871356492649128357235749618397412865418635279526987134
506020070720540030008006000000000708605103409280060053340000002100009500009670001,596321874721548936438796215913254768675183429284967153347815692162439587859672341
023490010740300600060008200400037000501009408000000092900700001007200065006051003,823496517745312689169578234492837156531629478678145392954763821317284965286951743
086310020970080500024000080050201076007054010400060309030107002008096007001800600,586319724973482561124675983859231476367954218412768359635147892248596137791823645
000008040060900005005300729508001000690005403013007800702010098000004000031260070,279158346364972185185346729528431967697825413413697852742513698956784231831269574
170590080000800000089046570504020039000000816000010000006080040238950000050307200,172593684645871923389246571514628739927435816863719452796182345238954167451367298
910200300307008000008040607030500002050003780204106900700090050080001006002060470,916257348347618529528349617839574162651923784274186935763492851485731296192865473
508004100000702956062300004005010090104005608730090002013000040000809000080006305,578964123341782956962351784825613497194275638736498512613527849457839261289146375
087040050260003008000078309600500073530024016004090080043000002001400060900017000,387942651269153748415678329692581473538724916174396285743865192821439567956217834
020100005003760092956840001000020809408500060060070010209300050005090740801004000,724139685183765492956842371517426839498513267362978514249387156635291748871654923
008037210500106000700480006905070402040005967000040300036000090004300005800201700,468537219593126874721489536915673482342815967687942351236754198174398625859261743
300000000081040002900570041002090015160020308700600400205300007003750080804100090,347218956581946732926573841432897615169425378758631429295384167613759284874162593
418000700050010002700530060800421090036080054009000007000260000000003089060940021,418692735653817942792534168875421396136789254249356817981265473524173689367948521
040000008806092051270080040000520070197030020000900003010075380420061000008000602,941756238836492751275183946364528179197634825582917463619275384423861597758349612
304590010706302009000860020053071080840000200000008061095006030030900007200040508,324597816786312459519864723653271984841639275972458361495786132138925647267143598
240801900600590030003000054000052000130900740007100268500080000014070000089006023,245831976671594832893627154468752391132968745957143268526389417314275689789416523
400390602200801073007600100090460007050089300040000010080000029005710800600020540,418397652269851473537642198391465287752189364846273915184536729925714836673928541
500900086008000047020006000900100302030740010086050970400805031007210000009003405,543927186698531247721486593974168352235749618186352974462895731357214869819673425
520000001600035098300000640006148057090073000070090820052000400108607030000051002,529864371614735298387912645236148957895273164471596823752389416148627539963451782
092000760400000050300915208603004000040500012009680007020090003174003000006170084,592348761481267359367915248613724895748539612259681437825496173174853926936172584
003900020129073006506008403067001840000000600240035100750002008000010007090560300,483956721129473586576128493367291845915784632248635179751342968634819257892567314
080052000460090081300800072620010007890406100050739060000005004071040020000000639,789152346462397581315864972623518497897426153154739268236985714971643825548271639
302009004006270005001084370050490007439020000000058010700000086080735020900001000,372519864846273195591684372158496237439127658267358419713942586684735921925861743
008000056067095800003002409000008020402750031109000607000109002300804000604030000,948371256267495813513682479736918524482756931159243687875169342391824765624537198
020007000351200004706080390405000060000608070030009810004560008000070021519030600,928347156351296784746185392485713269192658473637429815274561938863974521519832647
006401002270000050001003409600502091100039000030070580400200000009080706003605208,396451872274968153851723469687542391145839627932176584468217935529384716713695248
900305018003100060000270405496000000000048750080900100370050080001702000504096000,947365218253184967618279435496517823132648759785923146379451682861732594524896371
120000065005402000300080700000000080507310090900640103060005004410920070008030029,124793865875462931396581742631259487547318296982647153269875314413926578758134629
700860250265003000010700040000491000008300002000000679476050003092007500500210900,734869251265143798819725346627491835958376412341582679476958123192637584583214967
040010207078090500130802090003057040000000065000261708000000800007503000982006001,649315287278694513135872496863957142721438965594261738356129874417583629982746351
000000603810460000500701000647150300190002800003000450008000790020039506400627000,974285613812463975536791284647158329195342867283976451368514792721839546459627138
200013000090470000105000006080200039500001480030907210078000023002360041004050000,267513894893476152145829376781245639529631487436987215678194523952368741314752968
100208069020005700039000000004000005200070390368010400091800007000641003050920086,147238569826195734539764821974382615215476398368519472691853247782641953453927186
100704820405360010300908000020800960019070005508106007030400076907000300254000000,196754823485362719372918654723845961619273485548196237831429576967581342254637198
350902400006300001079010030000004200900107005500203614730450000610000050200008007,351972468826345791479816532163584279942167385587293614738451926614729853295638147
900700632004605007800201000610400000305010068087020095103000904000003200540809001,951784632234695817876231549619458723325917468487326195163572984798143256542869371
070805249001006805000400003306000927918030600042500000090000718000284000065000000,673815249421396875589427163356148927918732654742569381294653718137284596865971432
700530026010800000000006790005080100940100000280007364000090452800302007006015008,794531826612879543538426791365284179947163285281957364173698452859342617426715938
900180002450000790612000503001206047704300000009050200000729005000003000830000006,973185462458632791612974583581296347724318659369457218146729835295863174837541926
001900003080370040600008020260080009045000760008014352000059087052030090000700006,421965873589372641637148925263587419145293768978614352316459287752836194894721536
106009300000040025008705900710320400090070006003008050930060010520010078000400290,156289347379641825248735961715326489892574136463198752937862514524913678681457293
000000000074020063020091700100000680000103002046705900080007010063004295502600008,351476829974528163628391754135942687897163542246785931489257316763814295512639478
070010039000260510208900600307500004000309000001046072004053800500100020190080460,675418239439267518218935647367521984842379156951846372724653891586194723193782465
400060001603510027009000640002809004047230800050007003008000060190700500006093708,475962381683514927219378645362859174947231856851647293738125469194786532526493718
523600007800100009900040023780000204004001000690030580030809010200500060000072405,523698147847123659916745823781956234354281976692437581435869712279514368168372495
600008235002130008000400900381020600400009521050000700500006009070000100008970006,614798235792135468835462917381527694467389521259641783543216879976853142128974356
007030026400810000050000800010600234040070001502001980230004000008590400600207510,987435126426819375351726849719658234843972651562341987235164798178593462694287513
104035690060704300008920007000000450057001039020400000000093018205000700300067000,174835692962714385538926147819372456457681239623459871746293518295148763381567924
501039024000650038009000000034002050600800090900000701150284000093170060402000005,581739624247651938369428517734912856615847293928563741156284379893175462472396185
000610000500800020804302107030190050050047600102506080000020963013000204049000008,327619845591874326864352197436198752958247631172536489785421963613985274249763518
360010094000307160000209008082004600100070050450000803230006007040080001900150300,367815294829347165514269738782534619193678452456921873231496587645783921978152346
003700540600010700000003800007695001040200030008000902970340200206508190000060050,813726549654819723792453816327695481149287635568134972975341268236578194481962357
500061800870002590004005320008090100610084032309026070120003000003000654090700000,532961847871432596964875321248397165617584932359126478125643789783219654496758213
094108050000092070005430100050300900070620001300009640820006300006010002901074008,794168253183592476265437189658341927479625831312789645827956314546813792931274568
000200010049070260050006007010000900032150080508040000070400030003810020806709500,687294315349571268251386497714628953932157684568943172175462839493815726826739541
000200369002000000008531007081703020000905000030008450000070004190064030206009010,415287369372496185968531247581743926624915873739628451853172694197864532246359718
900000062708900500605130000060250190000074020000000607094007003200308004501009800,913785462728946531645132789467253198189674325352891647894567213276318954531429876
104020000790080602605097340001030005009600700308502400500003870000000006030010029,184326957793485612625197348471839265259641783368572491512963874947258136836714529
040081039980000406000070025710005603000003201060200050500794008604500100390020000,245681739987352416136479825712945683459863271863217954521794368674538192398126547
060000817700689000500100004000000403405003900007500201002316000000905080639074005,963452817741689532528137694286791453415263978397548261852316749174925386639874125
020000100005870000109040068503700200070006030010008940090000405602100003084350009,827963154465871392139245768543719286978426531216538947391687425652194873784352619
600020015809700000030900006000819030700400600501073048004080350002006084100230000,647328915819765423235941876426819537783452691591673248964187352372596184158234769
001080650540002009070600030304809507000020060600703402013400700002050106005000008,231987654546132879978645231324869517187524963659713482813496725792358146465271398
000000004240670530000082061003010027687500000001003809760040095058200100030900080,816395274249671538375482961593814627687529413421763859762148395958237146134956782
705308002209000006060000310000840900070200680040093050094021700002700043100006500,715368492239154876468972315526847931973215684841693257394521768652789143187436529
002900705900008310080605004250180009000030061300004070701059000038060200040307000,462913785975248316183675924257186439894732561316594872721859643538461297649327158
600200700051080490029700006800004063064500009005027100007005381008900020310000004,683249715751386492429751836872194563164538279935627148297465381548913627316872954
010090072206700050050406001603007280100080490090500003408000060530002000000340009,314895672286731954957426831643917285175283496892564713428159367539672148761348529
204010007108036000000070805000009001310005062906000300005400090090002473063700008,254918637178536249639274815542369781317845962986127354725483196891652473463791528
090000182031408065000500000020806500004003001073091800940170003650000709000002000,495637182731428965286519374129846537864753291573291846948175623652384719317962458
001000003380070140270004500902600000410090007005000320000060208890540060007310400,541826973386975142279134586932657814418293657765481329154769238893542761627318495
000008730084105090630024080040010200000002065051070908410960007090080320300000000,125698734784135692639724581846519273973842165251376948412963857597481326368257419
400009001070008026000732800008200407000015000653000900907500300006804000015096000,482659731379148526561732849198263457724915683653487912947521368236874195815396274
904500603003800000060200010008006259020009000300700008109008002000057080006140307,984571623213864975567293814748316259625489731391725468179638542432957186856142397
063000004010500000070410509250067080000920000030000740095000170008005026600183000,563279814419538267872416539254367981781924653936851742395642178148795326627183495
