harder,solutions
980700000760000900005000000050040030009800600000003002006500800000020001000001040,983764215764152983125398467657249138239815674841673592416537829398426751572981346
980700600750040000003009070500003080000400200000100005300020100090007030000000006,982735614756841923413269578524693781137458269869172345348926157691587432275314896
980700000600000800005000097040030009006900700000002010008500900000010020000004003,981753462673249851425168397147635289256981734839472615318527946794316528562894173
980700000600000700007050000090004030008500600000020001030005040009800500000010002,984762315652183794317459826591674238248531679763928451836295147129847563475316982
980700600700000080006050000640000300009300050000020000008500093007800060000001000,985713642731246985426958137642185379819367254573429816168572493297834561354691728
980700600500040000003009070200080000040500000006007010009003700000200093000000001,984715632572346189613829475297681354148532967356497218829153746461278593735964821
980760500700040900030008000500006090007000600000070054200050700001200000000000020,982761543715342986436598172524136897897425631163879254249653718351287469678914325
980700600700000000054030090500000208060002000009010030005403900000100040000090005,983724651712569384654831792531947268867352419429618537175483926296175843348296175
980700600705000040003080090050030009030409050009008000020900000008050020000002001,981724635765193248243685197856231479132479856479568312524916783618357924397842561
980760000750000800004008097500006079000320000000000100400000000070004058005600000,983761245756942831214538697532816479147329586869475123498153762671294358325687914
980700600750060090006000000400300000008050700000600000007090840005070902000102070,982743615751268394346915287469327158128459763573681429237596841615874932894132576
980700600750000080006000000600040003008500060000002008200000001007210050005900070,982735614753461289146829735679148523428593167531672948264357891897214356315986472
980760500400000000007005084700006095005300000000007200500600000070008009000500102,983764521456281973217935684732146895865392417194857236529613748671428359348579162
980760000500000900007000060600400003200001000005090700006080500000200010000003004,984765231561832947327914865698427153273651489145398726436189572759246318812573694
980700600500000000004098070050009040007000009000300700040000007000200001000054090,982715634576423918314698572651879243437562189298341765145986327869237451723154896
980700600007560000000009000740000000300000042008005700009007800000100030000020001,982743615437561289651289473746912358395678142218435796169357824824196537573824961
980760500500000070047000600300500009050040800000200000010005080000400100000010056,982764531536128974147359628361587249259643817478291365614935782825476193793812456
987600500400500600000080070600900400040030000009000002100000045096040100000100000,987621534412573698365489271623958417741236859859714362178362945596847123234195786
980700600700500900004000080390600200010000003000030000200075009000900020000060700,983721645761548932524396187398654271417289563652137894246875319875913426139462758
980760540705090060000008000600000005097050600004600090400070050003000200000100000,981763542745291368236548917612937485397854621854612793428379156163485279579126834
000000001000002000003040560000700080005060907074090600006400000050609300300050000,527986431461532879983147562639714285215368947874295613796423158158679324342851796
980760500706500800004000060800900700009003000000000002100007080090100075000090100,981762543726534891534819267845921736219673458367458912153247689492186375678395124
980760500700050080005000006400030000008590060000002000030000100007920050000000602,982763541763154289145289736471836925328591467596472813239645178617928354854317692
980700600760050000004006097600007048040500003000000200090005086000030000000008100,981743652763952814524816397619327548247581963835469271392175486158634729476298135
980700600700050400004008090400000006070003008003400720300009074000100060000000200,981734652736952481254618397428571936675293148193486725312869574549127863867345219
980700000600000700007050000500004030006900500000020001020030004009200800000001020,985716243614392785237458196572164938146983572893527461721839654369245817458671329
380900600700080000054006000600070900005001020000000005060090300000002010000000004,382914657716583249954726138643275981895641723127839465561498372479352816238167594
980700600500900070000065800400500030030070000000003002100004000090100005000097010,982741653546938271713265849469582137231479568857613492178354926394126785625897314
003050080400700003080003400060010000300004050000000201002900006090000000800005040,123456789456789123789123465268517394317294658945368271572941836694832517831675942
980700600500040000003008090700009050030070200000600100050007030007400002000010000,984731625572946318163528794721389456635174289849652173458267931317495862296813547
000000001000012030004500600000007000008400900370020005002090080050040200080000006,823964751596712834714583692945637128268451973371829465432196587657348219189275346
980700600700000090006000007800050040030002000009600100090030005008100900000004020,985723614724516398316849257862351749137492586459687132691238475248175963573964821
980700600750040000003009070500007080030200000000010006090005030005000001000020400,984732615752146398613859274526497183137268549849513726491675832275384961368921457
980700600504000000000080030790020100005901000000800060120008700000270006000000002,982735641534196278671482539796324185845961327213857964129648753358279416467513892
980760500704500900060000000400900850090000003000002000100097080040100090000050100,982763541734581926561249378413976852298415763675832419156397284347128695829654137
980760500700800600006040000800000000097300000053008900300900700000002010000000069,982761534745823691136549287821697345697354128453218976314986752569472813278135469
980700000700000600006050000070004030008500900000020001020001040007005800000030002,981763254753492618246158793172984536438516927695327481829671345317245869564839172
980700600500840030004009000305000000090000007000000380200903800040080000003000010,982735641516842739734169258375428196698351427421697385257913864149286573863574912
980700600750400000003098000500080700030050080000204000300079050000000901000000007,981725643752436819463198572549381726236957184178264395314679258827543961695812437
980700600750000080006000000600040300008900060005003070020060000007800020000072001,984735612753216489216489753672148395138957264495623178821564937347891526569372841
023006000056700030700000000000100900500007060000040008300002070000800400090070001,123456789456789132789231546234168957518927364967543218341692875672815493895374621
987600000650000900000000000500040030020009001006800700005900800000010004000003020,987631452653284917241795368598147236724369581136852749415926873372518694869473125
980700600500400070000000803700500090020000500000010007600005004007600900000074060,984723615531468279276159843763582491129347586458916327612895734847631952395274168
987600000500400900040000030800060000090800004004095800020070040000500600000040001,987613425513428967246759138852164793691837254374295816128376549439581672765942381
020000700007100006000000010008600050300090000000004008006700800040030000900002005,123456789457189236689273514298617453364598127715324968536741892842935671971862345
980700600700060080006000005400000000070000003008050700009370500007006800000201000,985742631731965284246138975493627158572819463168453729829374516317596842654281397
980700600700500000004080070400090030090000200003105900100003002040010080000400006,982731654731564829564982173417296538695378241823145967176853492249617385358429716
980760500007004090000000007300020000090000070004008006200030000050800040009006001,982761534567384192413259867378625419695413278124978356246137985751892643839546721
980700600750040000003009000800070500000200010000003009400000050090060800008100002,981725643752346981643819275839671524576294318214583769427938156195462837368157492
980760500704500600000004070800070095005800067000000800500600900030000020000010000,983761542724538619156294378861473295345829167279156834512647983637985421498312756
000000001002003040040050600000010005000600700200008030003700002020004090809000000,635847921172963548948251673784319265391625784256478139413796852527184396869532417
980700600750000080006000000400030002005600090000004500010006300007800050000020001,984752613752361489136489275498135762325678194671294538819546327247813956563927841
980700600700500900004000030600070000009065200002900000200600500000007020000001008,983724651721536984564189732658472319139865247472913865217648593845397126396251478
980700600500090040004003000600200070020000086009000200300010000090800700000005001,982741653513692847764583192651238479427159386839467215376914528195826734248375961
980700600500090040006000000360070900005009000002600070030007800000830060000060001,983724615517396248426518793364175982875249136192683574631457829259831467748962351
980700600500400070007080300600040500090600004070020000000260050000001006000000007,984732615513496872267185349621947583395618724478523961739264158852371496146859237
980700600706050040003000008800900007002070960000001000600400090039000700000007000,984723615726158349153649278861934527342875961597261834675482193439516782218397456
000000001000002030004050600000300027006040800070001000005900000040080050680000900,597836241168472539234159678459368127316247895872591463725914386941683752683725914
980700000600080700007005000400030020010000004006500800009800600000006001000002030,985743162643281759127965483478139526512678394396524817239817645854396271761452938
000000012000003004002140500004050020060000700800900000005010007030008000900600000,489765312156283974372149568794856123563421789821937456645312897237598641918674235
000000001000002000003040050000600700008030090065090080009400008080900030530080009,856379421947512863213846957391628745428735196765194382679453218182967534534281679
000000001000002030004030500003670400007050000060003080009705003340090000700000900,938567241571482639624139578153678492897254316462913785219745863345896127786321954
980760000700000600006500000040000030005080900000200001007050800000100002000003040,983762154752841693416539287249617538175384926638295471327456819594178362861923745
980760500500009000007000000400030000059007300030000090008205900000100025000096700,984763512521489673367512849476931258159827364832654197718245936693178425245396781
020400009000009030600030000004090007070004920000700050040900005001008000800060100,123456789457189236689237541234895617578614923916723458342971865761548392895362174
000000001000002030004030500003000000450300600670040000006070400100800090300060180,738596241561482739294731568813627954459318672672945813986173425127854396345269187
980700600500090070007006000430000000009600050000023100008500060000060002000001400,982735641563194278147286593431958726829617354675423189318542967754369812296871435
980700600500600700000080040600900500030007000009000002100009050090006100006100007,982714635543692718761385249617923584238547961459861372174239856895476123326158497
980700600750000000006090000400030090000600005000009200010000980008000507007800006,984751632751326849326498751462537198139682475875149263613275984248963517597814326
980700600700050090004609000800000300050300006003000045008500400000020051000007000,985732614736154298124689537841965372257341986693278145378516429469823751512497863
980760000750800400003005087800009073030600020000000000090006058000500100000020000,984763215756812439123495687861249573537681924249357861492176358678534192315928746
980700600750060000006000000400000070070000030008070906005280700000091800000000021,982713654754862319136549287461938572579426138328175946615284793247391865893657421
000000000000001023004050106000076008006100705090000000000500080001007504300400000,718362459569741823234859176153976248826134795497285361642513987981627534375498612
000001002002000030040050600000700001080090400700003050008040090090500000406000500,635871942872469135941352687569784321283195476714623859158246793397518264426937518
000000001000002340005010000006001000010030007300200800020004000091800020400000180,239648751187592346645317298976481532812935467354276819528164973791853624463729185
980760500700040000003200070300072060000096003000000000100000600079000021006900730,982763514765149382413285976351472869247896153698351247134527698579638421826914735
980500600750060090006000000800000004030000200009800060100002500008900020005601070,981574632754263891326198457862359714537416289419827365193782546678945123245631978
980700600700000000005080070500090080000400006000003200090010060050002400001600003,983745621714269835265381974542196387839427156176853249398514762657932418421678593
980700600705600400030020000800097000060800000009040800600400700000001084000000005,982714653715683492436529178841397526367852941259146837628435719573961284194278365
980700600750040300003009087800007039030080006000000000090003058000200000000008100,981732645752846391463519287814627539539481726627395814296173458178254963345968172
000000012000003004012040500000300005054060020700002000000800600065030001900006000,498675312576123984312948576629381745154769823783452169231894657865237491947516238
987600000500940000040008000300200900060000080008000005000390050000004302000001809,987612543516943728243578691354287916169435287728169435872396154691854372435721869
003000780450000006009000000008700000000062000040010000010005004000900300000041002,123456789457189236689237415268794153731562948945813627312675894574928361896341572
980700600500090000007006000430000000006080900000003020008060500000100004000002010,983724651561398472247516398432971865716285943859643127128467539675139284394852716
003400700050000020000002006004098000070300000900047300007800900010000000600010005,123456789456789123798132546234598617875361294961247358347825961519674832682913475
980700600750400300002080007600900500040060000000001040500007069000600035000000700,984732651756419382132586497678924513241365978395871246513247869427698135869153724
980760000700500900005000076450003090009050063000000200007300059000090007000000100,983762514764531982215948376452683791179254863638179245827316459341895627596427138
980700000600050000004009600500090060070080000006004003002001040000900300000000102,983726514617458239254319687541293768379685421826174953792531846168942375435867192
000000001000023040002500600020600700500030000600000018070090004090080000200700900,745869321869123547312574689924618735581437296637952418173296854496385172258741963
980700600705000040000080000690008300007930000000600020300090800040800000000007001,981742653725316948463589172694258317217934586538671429372195864146823795859467231
000000000000001023004052600006005000040067500500100080060000009072000000400076200,217683945659741823834952617786235194941867532523194786165428379372519468498376251
980700600500080070007006000400308000095070800000050704020000080009060500000800001,981724635563981472247536198472318956695472813138659724726145389819263547354897261
000000001000001020000230400001005000006007310080020004030800040100070803900000100,472568931893741625615239487341685792256497318789123564537816249164972853928354176
980760500700040600000008000500000060097005400040070000400050900053000002000100000,982761534735249681164538297528413769697825413341976825416352978853697142279184356
980700000760000500000050000040030020006500000000004001009800600000010004000002030,985761342761423598432958176847136925216597483593284761329845617678319254154672839
000000001000002340003010520000000600005001004070640000032004005800000090900780000,527439861168572349493816527349257618685391274271648953732964185854123796916785432
980700600750000080006000000400030000009800074005900060020001700007690050000000000,984725631752163489136489527468237915219856374375914862623541798847692153591378246
980700600760090050005000000840000000007060800000000030200100080009380700000002500,983725641761493258425618379842539167317264895596871432234157986159386724678942513
000000001000002030045030200000000060054003700800740000000005000003020090072300500,239584671681972435745136289317259864954863712826741953498615327563427198172398546
980760500700050600005800000500400096040090057000000400400070900003002060000000010,981763542724159638365824179537481296148296357692537481416378925853912764279645813
980700600540000000007050084800007000070090048009003200000600000000040096000001070,982714653541368729637259184864527931273196548159483267398675412715842396426931875
980760500005004090000000007700000480094008005000300900200400000049005700007010000,982763541375124698416859237723591486694278315851346972268437159149685723537912864
080700600750060090006009000040003070007090300005670800008050960000200030000000001,981734625752861493436529187249183576867495312315672849128357964594216738673948251
980700600750000080006000000600080403008904500005600078020000006009800050000010000,981725634752463189346198725617582493238974561495631278824357916179846352563219847
980700600750000090006000000040000003007980050005400060008600070000020100000004500,983751642751246398426398715149567823267983451835412967518639274674825139392174586
980700600005090000004003000820000060009000008000000209700200006040070020000019070,982741653375692841614583792821935467469127538537468219793254186148376925256819374
780200600600000000051030000800009020010000000005000004000802060000050001000007290,783291645692475138451638972874519326316724859925386714139842567267953481548167293
987600000650000900000000070040030000006800700000002001008900500000010020000004003,987641352651273948324589176849137265216895734573462891438926517765318429192754683
000000000000001023004020500002060050070100000800902400003010005090800000100007600,289375146657481923314629578942768351576143289831952467763214895495836712128597634
000006780050100000600027000200090060001000003040000000000500004000000020800002970,123456789457189236689327541235891467761245893948763152392578614576914328814632975
000000001000002340003010250000600000002004003070000460035001004800000900900780000,257439681168572349493816257349627518682154793571398462735961824816243975924785136
003006080000100000090070004000800600300040002000005010002090003700000000940000500,123456789457189236698372154279813645315647892864925317582791463731564928946238571
000000001002003040040050306000030100003600007400008000030002090200500003809070000,396824571752163849148957326987235164523641987461798235635412798274589613819376452
100400080050009002009000000000600803600000001000041060072000500000074000800300010,123456789456789132789213456215697843648532971937841265372168594561974328894325617
980700600750400090006095000500300040020000008000001000400007905000500403000000070,984732651753416892216895734569328147127954368348671529431267985672589413895143276
000000001000002340003010520000060700001004002670800000004005003080900000100000090,529436871817592346463718529348269715951374682672851934794185263286943157135627498
980700600005090000000004090400003002070100800002050000030000087001080300000300006,984721635325698471167534298496873512573162849812459763639245187751986324248317956
980760500500400300004050060800300700000040002000001000300000000098500003057000900,983762541576418329124953867812396754769845132435271698341689275698527413257134986
980760500500009000007000000400900030009035800008007900020000001005006200000200008,981762543543819726267354189472981635619435872358627914724598361835146297196273458
000000001002003000040050060000005070007040600050000408005900000080070050370060080,598426731612783594743159862824615973937842615156397428265938147489271356371564289
000000001000002030004050600005000000470080000860500700006040100008075400100009005,629837541517462938384951627935714286471286359862593714756348192298175463143629875
980700600750060080006000000400030000008900064005800370020000000807600050000081000,982715643751364982346298715479136528238957164615842379124579836897623451563481297
000000000000001023000450600000002010003000007040600800080060000307000000460500900,938276154654891723721453698576382419813945267249617835185769342397124586462538971
000000000000001023002000145001005200040060007800900000003004500090080000600700000,315429678487651923962378145731845269549263817826917354273194586194586732658732491
980700600504900000003020000130600009000070100000001000090800010005000803000037906,981743625524916387763528491138652749256479138479381562397865214615294873842137956
980700600700600500000040000600030000050070300000500096500300900002001000000000008,985723641714689523236145879697238154451976382823514796548362917372891465169457238
980700600507000090000000008470800060003000800000020400300070000090400006001005700,982753641567184293134296578475831962623549817819627435356978124798412356241365789
980760000700005900004309070800504030040000500000000002300050000070408090008010000,982761453763245918514389276829574631647123589135896742391657824276438195458912367
980700600705400800003000050800070060090084700000600000600807200028010000000002000,982751643715463829463298157841375962296184735537629418654837291328916574179542386
980700600005090040000003000700900200000050010000000005690070000020009800008200006,982745631135896742467123589753981264246357918819462375691578423324619857578234196
980700600007050098004009000800600003006002700000070000630900000001000000000007306,983714625167253498254869137872691543546382719319475862635948271721536984498127356
980700600700600500060084070300500700000007032000003000100006050090000100007100006,984752613723691548561384279349528761815967432672413895138276954496835127257149386
000000001000002030003040500005060300006730400070008000009003045500090000630000900,452386791967512834183947526845269317296731458371458269719823645528694173634175982
980760500700050400050003070800040900020000000007100000500006090008000600000080054,984761523713258469652493871835647912129835746467129385541376298298514637376982154
003050700050080000709003000030008960000000001070005300300040000090007800600000020,123456789456789132789213456234178965865934271971625348318542697592367814647891523
980700600700060080006000050430000000009050703007090800200000000070100000008070500,985723614714965382326814957432687195869451723157392846291536478573148269648279531
980700600700050040004009007400007003003500070000900200100000020040001008007000060,982714635731856942564329187429167853613582479875943216198635724346271598257498361
980760000507000600040500070800075090090040500000900800300002005050400080000000001,982761354517384629643529178831675492796248513425913867368192745159437286274856931
980700600760050000004006087800060300040008090000200100400007069090000003000000010,983712654762854931514936287879561342241378596356249178435127869197685423628493715
000000000000001023004052600007020000020100080400076200040067500605900000700000000,271639854856741923394852617967528341523194786418376295149267538685913472732485169
980700000760000500004060000500300900008040020000001008030800700009000004000002010,985723461761498532324165879512386947678549123493271658236814795159637284847952316
980760500700500900000004000500900300006000000000028010200000053050200009007000200,983761524741532986625894137512946378836157492479328615268419753154273869397685241
100400000000089100008002004004800900530007000000000030001200800600000050070060000,123456789456789123798132564264813975539627418817594632341275896682941357975368241
900760500700400980030000060800047009009800000007050800400500700002000000000094010,981763524756412983234985167825147639149836275367259841413528796692371458578694312
980700600700900050000084000800600700030000002000050008100060000079100000008009100,985712634724936851361584297812693745536478912497251368143867529679125483258349176
980700600700050000004009070400008090070300002001000006100500003040007010000020000,985712634713456829624839175456278391879361452231945786197584263342697518568123947
000000001002003040050160000000000700008004090670500000000300080003800409800009002,736482951182953647954167823345291768218674395679538214497325186523816479861749532
980700000600080000005009800060004500004070030000200001050007600000100020000030007,983725164617483295245619873761394582824571936539268741352947618478156329196832457
980700600700050000004009030400007090003000002000000406040003078007010300000000200,985734621736152984124869537461527893853946712279381456542693178697218345318475269
980700600005094000003000090608000700300600002020070000030200800000015000000000041,984721653765394128213568497698152734347689512521473986139246875472815369856937241
980700600750040000004008050500004009007030000000007200400100700070009084000000000,982751643751346892634298157526814379817932465349567218495183726173629584268475931
980700600700600500005040080500070090070300065003000700300500970000002000000000001,981725634724683519635149287546278193872391465193456728368514972417932856259867341
980760500700040000000009080600000300005270690000006058500007069060000000000010700,984761523723845916156329487698154372315278694472936158531487269267593841849612735
000000001002003000030040560000470000040008670900060000004000050060700840500080000,457896321692513784831247569326475918145938672978162435784329156269751843513684297
980700600705060040006009000360000800007803000000000007090007300002000006000690001,983745612725361948416289573361972854247853169859416237694127385172538496538694721
980700600700050080004000070390200060001000200000006300270800006009000800000029030,983714625762953184154682973398245761641378259527196348275831496439567812816429537
980700600750000000004080070500090060000300002000006100070040090005001006000200003,982735614756419328314682579523194867861357942497826135678543291235971486149268753
980760000500000400003005090300009070008070200007100000030008050000600004000000102,984761523562983417713425896325849671198376245647152938436218759251697384879534162
980760000504000700030004080400050000050002010006900005000400030000030108000001200,982763451514298763637514982493156827758342619126987345871429536249635178365871294
980760500700005090005000000470030002009200800006007900010000009007008100000100060,981762543743815296265394718478931652139256874526487931612573489397648125854129367
980700600700500000004080070400300021070020090002000006200090040000205003000001000,985712634723546819614983572468359721571624398392178456236897145147265983859431267
980760500704000000050300900800500063060000095000000800090600300000020010000007000,982761534734259186156384927871592463463178295529436871297615348645823719318947652
980760000500009700000400095800900040070003000000007000405000200090500070000004100,982765314546139782731482695823916547674853921159247863415678239398521476267394158
000000001001002030030040500000400300040000056300060070002800090060050700800900000,924735861581692437736148529695427318247381956318569274472813695169254783853976142
980760500700008000006050000400080030079000800008407600020000000007005900000600001,981764523752138469346259178415986237679523814238417695523891746167345982894672351
980700000760000800005000000400030060006400900000002014007900600000010030000004002,983756421762149853145283796491538267236471985578692314317925648624817539859364172
000000001000002000003040056030060075500000800700009000040100030060000000300070064,274695381685312497913847256438261975596734812721589643847126539169453728352978164
000400000400089100090031000000005006080300400607000050002000000010900300000023070,123456789456789123798231645241875936589362417637194258372618594815947362964523871
980760500704000000000000070800690035009000600060030080090580300000300002000001050,982763541734815926516429873871694235349258617265137489197582364458376192623941758
980760500007000096000004087760500009030006050000020000590600070003005000000010000,984761523317852496625934187762548319438196752159327648591683274843275961276419835
980700600706080050003006007804070500030000078000000040408060005020009000000100000,985734621716982453243516897894371562632495178157628349478263915521849736369157284
980700600750060080000000000640007000009050700000000003200006071068100900007090800,981723645754961382326548197645837219139254768872619453293486571568172934417395826
000000000000001023002034500003026040020700000800000000006045002040100600090000450,631258974459671823782934516913526748524783169867419235176845392345192687298367451
980700000006050900000006040300090002040010000009007600200000003090000080005100700,983741256426358917571926348368495172742613895159287634214879563697532481835164729
020056000000700100080030006200003005000000400001000090560002008004900000000060000,123456789456789132789231546248193675395678421671524893567342918834915267912867354
980700000600500900004060080400090030090000002003001500040030060000900001000007200,985713624632548917714269385457892136196354872823671549249135768378926451561487293
000001002003000040020050600000006005006072100300800000004000007030400090809020000,645931872713268549928754613187346925496572138352819764264195387531487296879623451
980700600700060000006900050470009000000307090000050700090201070008000002000000500,985714623732568419146932857473829165651347298829156734594281376318675942267493581
000000001000002030004050600000107080009040000010803002007000000650000704940070000,396784251578612439124359678462197385839245167715863942287431596653928714941576823
980760500700004080004050060060840070007030008000000600020070000008006030000000100,982761543756394281314258769169842375247635918835917624421573896598126437673489152
000000001000002034001030500003060040070000600800900300004050006090007000200800000,439578261568192734721634589953761842172483695846925317384259176695317428217846953
980760500706000900054008000600070090090600003000050600500900300000020000000005010,982761534716534928354298176645873291897612453123459687571986342439127865268345719
980760000750000800006000000800004030020000001005090700008050600000100004000003020,983761452751429863246538197879614235624375981315892746438257619592186374167943528
000000030000001009003060005005090006070002000100400000006080050020700600400000800,647529138582341769913867245235198476874652913169473582796284351328715694451936827
980700000700060800005004070600000003050390000002007050070500010001000002000001400,983752164724169835165834279617285943458396721392417658279548316841673592536921487
980700600750040000003009000400060900005000020000001003070090800000802010000000005,984725631756143289123689574412368957635974128897251463371596842549832716268417395
980760540700900800000040000600009000050600070007080600500800700030000080000020010,983762541742951836165348927628479153459613278317285694591834762236197485874526319
980700000600080900005000040090070600003005002000100000070600100000002030000000004,981754263642381957735269841298473615163895472457126398574638129819542736326917584
980700600700500490003000007800600904020010070000000000500060040098400000000050800,985724613716583492243196587851637924429815376367249158532968741698471235174352869
980700600750000090006000000600040000030002000005800060500000401008900056007400980,981754623754326198326189745672541839839672514415893267593268471248917356167435982
980760000504009700000004080750090300040007009009300000200000007005003400000070010,982761534534289761617534982751892346346157829829346175293418657175623498468975213
980700600500090000007006000400000030008050900000002001030004009009060700000100020,984713652562498317317526498491687235728351946653942871235874169149265783876139524
980700600706090050004006000800070900093000006000600080620007800000800001000020000,985743612716298453234516798862175934593482176147639285621357849379864521458921367
980700600750040000003008000800060700009003020000100080400000060090050800000200001,984715632756342198123698457832564719619873524547129386478931265291456873365287941
980760500700004090030050700807500300603070000050000000000200051000035800000000007,984762513715384692236159784897541326623978145451623978368297451172435869549816237
980700600750000090006000000430020000009600080000004900005800060000010200000003001,984752613752361498316489725431928576279635184568174932125847369893516247647293851
980760000750800400003005000800007093030000740000000800090008034000200080000040100,982764351756831429413925678824617593139582746567493812695178234341256987278349165
980760500700050960000009008600040700003007020000100000500000000097500600046070000,982764513734851962165329478619243785453687129278195346521436897897512634346978251
980700600007060095000000000700080006050000000006504300600200030070050009005000170,984725613237861495561349782742183956359672841816594327698217534173458269425936178
000000001000002003004013050000600000001047500780000000003074005400200070900000040,532768491179452683864913257345681729291347568786529134623874915418295376957136842
980700600500080070007006000400000000006070900000403020010000000009050800000200031,981734652562189473347526189475912368236875914198463527813647295729351846654298731
980700600500900040000065800700450030005002000001009000300097005000040070000000300,983714652526983741147265893792456138835172469461839527314697285258341976679528314
000000000000012034001500206000070000004000020060400805016000000058090000400100608,642389517875612934931547286593278461184965723267431895716824359358796142429153678
980700600500080000007006000800400030009050700000600002008060300005070900000003001,982731645564289173317546289871492536629358714453617892148965327235174968796823451
980700600005040000000009030300000080060000900004020007100070500007200000000004001,983715642675342198421869735319457286762138954854926317148673529597281463236594871
980700000600000700007050090040003000009400600000020014008500900000040003000001020,984716235651392748237854196842163579319475682765928314428537961176249853593681427
980700600500900400007030000700000060050600004000097500400800700090002000008000001,984721635513968427267534189749215368152683974836497512421856793395172846678349251
980700600750040000003008070500007030030020000000400100090005080000180200000000006,982731645756942813143568972529617438431829567867453129694275381375186294218394756
000000001000002000003040560030050670600000000700008305040905000050000700300070400,974586231516392847823147569431259678685713924792468315247935186158624793369871452
100006700050000020708000004030090000600008001000500070004007008000020090000300000,123456789456789123798132564237691845645278931819543672364917258571824396982365417
980700600700080000005006000540070800008500000000000030070800020050007900001940008,983752641716489352425136789542371896638594217197628435379865124854217963261943578
987600500600900400040080000300069000004050600000000030020000004000500300000041007,987624513631975482245183796352769148814352679769418235126837954478596321593241867
980700600700000090006050000400003200008500070000000004010020003009800060000005100,985732641732164598146958732471683259298541376653279814517426983329817465864395127
980700000600050900005000070400030020009500600000001040090000001030002000006800700,981726354672453918345918276458639127129547683763281549294375861837162495516894732
980700000006050000000009000800004300002000050000010006700300900030008400000020010,984731625176452839253689147865274391312896754497513286721345968539168472648927513
980700000700060000005009700500008400004300020000000001050004800000180006000020030,986753214743261985215849763532618497194375628867492351651934872329187546478526139
005000000670850000890000600400003000009700500000020010007600800000040003000001020,145396287673852491892174635481563972329718564756429318217635849968247153534981726
980700600705600400000085090600030009000900064000070300400300000090000002001009000,982714635715693428346285197674831259138952764529476381457328916893167542261549873
980760500407005090000000000504003009038000050000200000005007900000300040000010073,981762534467135298253948761524873619738691452196254387315487926879326145642519873
980700600507080000004300780700040200090200030002037060009400300000001040000000000,981724653537186924264359781753648219698215437142937568819462375376591842425873196
980700600700080000006009000600070500004600000003005000260007900000290060000000701,985742613732186495146359287619478532524613879873925146261837954457291368398564721
980700000600000700007050080400000030009500400000024001006800900000030002000001040,982746153654318729137259684465197238219583476873624591346872915791435862528961347
000000001000002340003010520002004005060000000700080090005001004090600000800070000,529438671617592348483716529132964785968257413754183296375821964291645837846379152
980700600500090000004300020700400060050070004009000700400060500000800040000004010,983742651526198473174356829718423965352679184649581732431267598297815346865934217
980760500700500400000003000800000900060000040004002010400007089000800050000040700,981764523723591468645283197812436975569178342374952816456317289137829654298645731
980700600700900500004000090800060000000800065000097800500600900030000020000010000,985721643723946581164358297857162439291834765346597812512683974639475128478219356
980760500704050600000004080500307000009506300000090000300070900007000050000200001,982761534734852619156934782561327498849516327273498165328175946417689253695243871
980700600750000090006000000400093000090000400005400070009800060007906080000020001,981754623754362198326189754472693815198275436635418279249831567517946382863527941
980700600750000090006000000400030000005800070000007002010005000008900060007600850,984752631752163498136498725471239586295816374863547912619385247528974163347621859
980700600750000080006000000040030000009500060000060002008900450007600090000010000,984751623751326984236498175645237819129584367873169542368972451517643298492815736
000000001000002003024010050000040000042600010700001800000050009030060000051004060,679385421518472693324916758193548276842637915765291834286753149437169582951824367
980700600500090000007006090400300000008050700000002030010000040005060900000001002,982713654564298371137546298426379185398154726751682439613925847245867913879431562
980760000540000700000500084800900007070050000000000320090400075000010003000000200,982764531546381792317529684823946157179253468465178329691432875258617943734895216
980760500700400900006080000400000000079004300023900000200300400000040050000005001,984763512732451968156289734461532879879614325523978146215396487698147253347825691
000000001000002340003010250000060700001003004780100000002001005060980000900000000,256437891198652347473819256534268719621793584789145623842371965365984172917526438
980700600750000080006000000400000803098600070007400560009800050000040000000002100,981735642753264981246189735462597813598613274137428569329871456815946327674352198
000000001001002030040050600000007000050060800700300002005090000080400090600008400,596873241871642935342951687928517364153264879764389512435196728287435196619728453
980700600005090070000005004800000700007900030000030002700060400200100000006009010,982714653145396278673825194839652741427981536561437982718563429294178365356249817
980700600005060040000003000600007900020000004001000050300070800010800000000309002,984751623135962748276483195653247981827195364491638257342576819719824536568319472
980760500700040600000008000500000060097005400040070000400050900003000002000100050,982761534735249681164538297528413769697825413341976825416352978853697142279184356
980700600700060080006050000809500060040000003007900450200000000070001000008600070,985713642713264589426859317839547261542186793167932458251478936674391825398625174
000000001002003040040050600000500400050006003704000000030870500070060300800300090,683497251592613847147258639321589476958746123764132985439871562275964318816325794
980700600750060080006000000400090000008600070000007003020000109009502060007900050,984725631752163984316849725473298516598631472261457893825376149149582367637914258
980760500704000600005000090800006300040370000000800002300080900000609010000000005,982764531714593628635128497827916354546372189193845762351287946478659213269431875
980700600500040000004800300602000000070900200009000010030070002000200063000008700,983725641567143928124896375612437589478951236359682417836574192745219863291368754
980700600500400090003090005700021000000900000000074020100200070060000003050007800,982715634576438291413692785734821956821956347695374128148263579267589413359147862
987600000540090000000003000602001900000700020000000016301006090000050300000000600,987625143543197862216483579672541938138769425495238716351876294764952381829314657
000000001002003040040560700003000008020004050900600000004070100050000800200005090,537429681162783549849561732413957268726814953985632417694378125351296874278145396
980760500500004790004000000300500609090020005005000010060910000009450006000006000,983761524516284793274395168321547689697128345845639217768913452139452876452876931
