hard,solutions
000009003190000075800070060000401000400020000070000008007005100200000037016000000,764859213192346875835172964523481796489627351671593428347265189258914637916738542
053000000076500000080001069001000008000056200000204000030800700007900080000000001,153469827976528314482731569261397458748156293395284176639812745517943682824675931
600900400040050030008006005500700300070020000002005004100600000000030080006002001,657983412941257836328416795519764328473128569862395174185679243294531687736842951
805000002000901000300000000060700400200050000000000060000380000090000700040000010,815674932426931857379825146561793428284156379937248561152387694693412785748569213
000007290000000300904600005200000700030008900000750000060000000000000400570002008,316587294758924316924631875245196783637248951891753642463819527182375469579462138
370600000004000000050080190000005000090010030000400000085030070000000600000007042,378691425914572863652384197843925716596718234721463589485236971237149658169857342
000090000024050000860002091006800100500040000000500607081000000400000005002000030,137498562924651378865372491376829154518746923249513687781935246493267815652184739
307004020000100800900000000000030090050800000040600000000000501200070000000000600,317584926526193847984762315672435198153829764849617253798246531265371489431958672
000700400006080030010000205100006090000507306000030000800009000000000702007004050,593721468276485931418693275132846597984517326765932184851279643649358712327164859
010007000000850900003000004020040000750960000100008020006200000000000030000005708,812497365467853912593126874629341587758962143134578629376289451985714236241635798
000900000903001802000030500007000068800060030040005000200000003001750000000004100,754982316963541872128637594597213468812469735346875921275198643431756289689324157
046000090003004000000060000007030040000800010500100200001070809005010007030900000,146783592853294671972561483217635948364829715589147236421376859695418327738952164
000308000040000006006000500000001200080040000003007090100004008000510600002000070,295368417347195826816472539674951283981243765523687194169724358738519642452836971
000300079800000300060001000004005020000030090080200005230000000050980600600510000,142368579875429361963751482314895726526137894789246135231674958457982613698513247
620000000400050107005700000800300006000087300000000098060000030070210040100004000,627841953483952167915763482842395716596187324731426598264579831379218645158634279
100000400065070090007000063001900000004005000500100830000090006030007002000806000,123659478865374291947281563271938645384765129596142837412593786638417952759826314
000200706005000090030600000000040500090170860000002000001000450000004003008010000,189253746265487391734691285612348579493175862857962134921736458576824913348519627
080600009004000023000000400309050000002070530040001000090000000000120004005097001,283645719154789623967213485379852146612974538548361297491536872736128954825497361
070009300000000000000483061800002000010000050300000020400090000069075030000600010,178569342643721985925483761854312697712946853396857124431298576269175438587634219
071009000005010030020000050000020080010408603006000001040000005900000000000203070,371549862695812734824367159439621587512478693786935241243786915967154328158293476
100460005020000700000090000030708000000000091000200000000300840600000000500000000,178462935924531768365897412239718654857643291416259387791325846683174529542986173
600700209007000000400200050000300000000020460098000001800010006000006030000005000,651743289327598614489261753146387925735129468298654371873412596514976832962835147
000001930100986000070300080600000003000030590003200100050008000090000040000402000,865721934134986257972345681689517423721834596543269178457698312296173845318452769
000000300360000000008500079000080057000000000020004163009000040400802000200401000,952748316367129584148536279691283457734615928825974163519367842473852691286491735
000080700000090000009040003408000002050037000070005000000000610190000000002003004,643582791827391465519746283438169572251837946976425138385274619194658327762913854
000000001000910500200740000090007204048600003500003000001000000000030000034000018,489352671376918542215746839193587264748621953562493187621874395857139426934265718
000004600090020000001309000000000008700600001030590000000000070002000050600100830,357814629896725413241369785965271348728643591134598267513486972482937156679152834
000000001060003790090000008206100500000080020009300007002007040050200000700038000,528769431461823795397415268236174589175986324849352617682597143953241876714638952
060300000001500000700001038007000090520080100000000056070040600400600005050090020,268379541341528769795461238687154392523986174914732856879245613432617985156893427
020000080000870000500002060000000050060200400001003000000906030040005078005007009,127564983396871245584392761479618352863259417251743896718926534942135678635487129
000020019001600500000730804067000050300050000000090000089000000050000402000000030,678524319431689527925731864867412953392856741514397286189243675753168492246975138
080000109070054000000900003002000800000087001090005000259000000000009010300000040,486723159973154286125968473712496835534287691698315724259841367847639512361572948
060280000005000000070000318001650000000020005000007006009048000780000030200000009,364281957815973624972465318421659873637824195598137246159348762786592431243716589
009006010070001300030002000050060800001000000007000650900023060000009540004080003,549836712278541396136792485452967831861354279397218654985423167623179548714685923
300050009105003060046000000410000050003008710000000040600070000000005031008200000,382654179175923468946187325419736852253498716867512943621379584794865231538241697
100740006900080002000300500600090007008000150000000000001000700400200000050064300,132745986975681432846329571613592847728436159594817263361958724489273615257164398
000007000008000500100049870200004600409020703800000000703000010000601000000090000,324587169978216534156349872235874691469125783817963425793458216582631947641792358
000460080700000900000100000400005300080600000020000000309070000000000021500000000,931467285756328914248159637497215368185693472623784159319572846874936521562841793
001230000000007001608004900000320004000005090800070006004500000910000600003000020,491238567325967841678154932156329784247685193839471256764592318912843675583716429
000000800006010000080500060000020400000409003700000500820000300041700009050030004,512396847476218935983574162135827496268459713794163528829645371341782659657931284
807004600030060900000700003069000005500009730003020000701006000000510000000000020,817934652235861974694752183469378215528149736173625498751286349942513867386497521
030850100700300200005004060000000000284000007000900000000006010600005000000480300,436852179718369245925174863169527438284613957357948621843796512691235784572481396
380000100060090000002000090410000900008000002900000008000003057000086000000104020,389257164764391285152648793415832976678419532923765418841923657297586341536174829
800000004900020100740000009000000410050009070003000208000400000090005030000601000,825917364936524187741863529679382415258149673413756298362498751194275836587631942
100006080064000000000040007000090600070400500500070100050000320300008000400000000,137926485964587231825341967241895673673412598589673142758164329396258714412739856
060400080907030006000090000500000004000003700030500160400000050080000000350206009,163425987927831546845697231578162394614983725239574168492718653786359412351246879
000060009070200000000001080010020000400007052720059000041000000500900026690700005,132468579874295361956371284315624798469837152728159643241586937587913426693742815
000209000900000070074600000000003500048060003006800200000000030800100005017090000,651279384982534671374618952129743568548962713736851249295486137863127495417395826
400005200000300000200000008508001004000700600040000081100009000050020010003100057,416985273879312546235476198568291734391748625742653981187539462654827319923164857
300409000080000600000000000409100000000060208000000500000030070520000000000700010,316459827784213659295678134459182763173564298862397541641835972527941386938726415
100080500050000240000024031005830000600000070000160002300450600008010000090000000,142386597853791246976524831215837964639245178784169352327458619468913725591672483
050000003700600020000103000004080010107002060900000000080000009000000450600090000,256478193713659824849123675524986317137542968968731542481265739392817456675394281
004000100060200700500800000800900030007010900000000040036040000000079650000080000,384697125169254783572831496841965237257413968693728541736542819418379652925186374
105000020020005000080090000000080060350004000000300050010009006000000094802007000,135748629729635148684291537971582463356914782248376951413859276567123894892467315
000060080003000206900005000002518090014000000700003000200000000400090100009007005,125364987843971256976285341362518794514729638798643512231456879457892163689137425
000030000003010750420800000000009305600040000908000000000200800000003609017000000,176532984893416752425897136742689315631745298958321467369254871584173629217968543
600000705030800000000000000005203080109000000000400000420000000000090100000070600,698321745531847296274956813765213489149785362382469571426138957857692134913574628
000000001000209080040000070800090030900030064200106000000680500100005300075000000,389764251716259483542318679864597132951832764237146895493681527128975346675423918
400000805030000000000700000020000060000050400000010000000603070500200000109000000,417369825638125947952748316825437169791856432346912758284693571573281694169574283
050000002000900000076004090008006000100000050002003100005000003400000001000870609,953687412814932765276154398548216937139748256762593184695421873487369521321875649
000006050300100860000900403400008100070300004090001000005003000908060000000000205,714836952329154867586927413453678129671392584892541376245713698938265741167489235
008000000000060784000730900090007000600100000000900450507000000020000019001200300,758492163239561784416738925895647231643125897172983456587319642324876519961254378
000500000000000506970000020004802000250100030080030000000004070013050090020003100,836521947142379586975648321364892715259167438781435269598214673413756892627983154
040300000000000078000000050700650000500090000010000200000104300800000006000200000,145378692396425178287916453734652819562891734918743265659184327821537946473269581
000098000000000710201000400000006000800470000607001003100500000030000860004000190,746198352389245716251637489413926578895473621627851943178569234932714865564382197
060070000200040000000501400080010000010300247007000900000008096800000300056200000,564972831231846579798531462982417653615389247347625918423758196879164325156293784
090502070008400000000010006001070504800600000030000000100006005002000400050900032,394562178618497253527813946261379584875624319439158627143286795982735461756941832
800009000700000005300000021000690003090000510000047000530000200001073006000400000,812359764749162385365784921257691843496238517183547692534916278921873456678425139
050409000000600001200000300703000200000500090100000000068000040000080000000070000,851439627937652481246718359793841265684527193125963874368195742572384916419276538
000500060007001400200030000000000000001029070520000018004807300980040000000000000,439578162657291483218436597796185234841329675523764918164857329982643751375912846
802000004090000007005001390080017000000502001000008036007100000400070000320005000,872936514193854627645721398986317452734562981251498736567189243419273865328645179
017500600000400003060000500804000020000051000300000000000060700200800000000000000,917523684582496173463718592854679321629351847371284956145962738296837415738145269
004000230000072000000000106203000000100086003000704000000060090090000000060048500,674819235531672489829453176283195764147286953956734821418567392795321648362948517
000070000200800007000006050000090430009000008004100006500700060007010003300600080,456371892293854617871926354685297431129463578734185926548732169967518243312649785
000609030801000000000700000060500070000010400000020000200000504000300800090000000,524689731871235946936741285462593178357816492189427653213978564745362819698154327
003000090800021006050000000060250740000073005500000200200007080000490100090500000,123685497847921356956734821361259748482173965579846213214367589635498172798512634
130000609000200540000000070000000000620080704709046100001030000000015000490800000,132457689867291543945368271514723968623189754789546132251634897378915426496872315
009002500130000000800970000000000610000600040000008002000000057502100000006080009,649832571137456928825971364298347615751629843364518792983264157572193486416785239
000900086000000500000050001020000004708500090400360000200003000040690070670010400,154937286962481537837256941326179854718524693495368712289743165541692378673815429
120507600800000400000000050000000908000020000703000020000800006009603800070002004,124597683835261479967348251241735968586129347793486125312854796459673812678912534
052006800000007020000000600004800900200410000001000008006100380000090006300600109,152946837963587421847231695574863912289415763631729548796152384415398276328674159
000000052007001800090000070002040000003028060700100000600405003205760040000000000,146873952527691834398254671862947315913528467754136289689415723235769148471382596
001245060020000000900700000407060010000500000000000903000106002000000074058000000,831245769725689431946731528487963215193528647562417983374196852619852374258374196
850000070000041000300000000001000406070500000000000200742060000000800030000000000,854692173927341865316785924281937456479526318563418297742163589195874632638259741
080010000005000030000000400000605070890000200000300000200000109006700000000400000,382514697145976832769238415421695378893147256657382941274853169936721584518469723
090000070000004035031002000207160000000020004006000008100070000060000000074300080,495683271682714935731952846247168593318529764956437128123876459869245317574391682
907050080020000000005703001000072000000000812003980050000000460090000000608300070,937251684124698537865743291586172943479536812213984756352817469791465328648329175
100000600007690042004700000510900000008175004000080006001000809300017000000000000,132458697857691342964723581513946278628175934749382156271534869396817425485269713
000080000000900000905300486010000000040068002000100690000090067608003200002000100,123684975864957321975321486216479538349568712587132694431295867658713249792846153
800700004050000600000000000030970008000043005000020900006000000200060007071008302,863751294957432681124689573532976148619843725748125936386217459295364817471598362
200100005400009080000002760000030000510000409006000070001005000000070800728000000,263187945475369182189452763892734516517628439346591278931845627654273891728916354
050081200000500000009000500000003008010000009008090410400038760807060000030000000,753481296264579183189326547942713658516842379378695412495238761827164935631957824
830000050000901000500007200080400097000500004000010600008000000670002040300005010,839624751726951483514837269285463197163579824497218635958146372671392548342785916
800000000950060000006089400308000010504000807010000600005270300000030072000000004,842317956953462781176589423368745219524196837719823645495271368681934572237658194
070810000900070000300400008005000430060001200000900007000000602080000750000524000,574819326928673514316452978795268431863741295241935867159387642482196753637524189
690000200000700040000000000007304000500000901000800000000500830200060000000010000,698435217351729648742186395817394526534672981926851473169547832273968154485213769
800300001902000000000560004008004065000700003206000000000010000000080542700000000,845392671962471358137568294378124965491756823256839417524613789613987542789245136
040300900070005020800000000600000352005000090004000600000900008000042070090160000,146327985973685421852491736689714352715236894234859617421973568368542179597168243
200603400170000090000000000006400005900000000000000000005300600080070010000010000,298653471173248596564197832736481925942735168851962743415329687389576214627814359
000008029400700000000020100850300700600000091010000008500000400090003000007650000,761438529429715836385926147852391764673584291914267358536879412298143675147652983
010000800000700005000000000000500073068000000400000000300400020000082600700000000,217653849849721365635894712921568473568347291473219586396475128154982637782136954
005000987040050001007000000200048000090100000600200000300600200000009070000000500,135426987846957321927381465213748659598163742674295813351674298482539176769812534
705000002000401000300000000010600400200050000000000090000370000090000800080000060,745896312928431756361527984519683427274159638836742591652378149193264875487915263
390000100000000000006480000508000001070020056200700003000903060000000200000057008,395672184184539672726481539568394721473128956219765843852913467937846215641257398
000407006000020340050300080005000070020008000700000100004050200000900003061000007,283497516617825349459361782395142678126578934748639125834756291572914863961283457
006050090100600000050001080200003100005000002709060000400300007000400030001005000,826754391143698725957231684284573169635149872719862453498326517562417938371985246
460000029000030500000000000105040000000000072300000000070602000004000100000900000,463851729912736584758429631125347968846195372397268415579612843284573196631984257
090300060000070500010000000708600400000902000500000000000100032400080000000000000,297358164684271593315469287728635419163942875549817326856194732432786951971523648
002000900900006001800400030000060050030008200000000307020900100601050000070004000,162385974943726581857491632719263458534178296286549317428937165691852743375614829
403000002000601000800000000000500970200030000070000000000840000090000600010000050,463957812927681345851324769386512974249736581175498236632845197594173628718269453
006004300000300070010007040000900005360000108020000000090086000007000000500001200,756194382489362571213857946871943625364275198925618437192486753637529814548731269
960000008000047000000080063000178000400002100070000050700020045009004000030005900,962351478853647291147289563395178624486592137271463859718926345529834716634715982
000035069000000080010900300000006804059300000070000000002500000500002701400000000,748135269935624187216987345321796854859341672674258913162579438583462791497813526
000060004006030000100400507700000805000800000608000090002090000400003200009700100,957261384846537921123489567734926815295814736618375492572198643481653279369742158
000000410900300000300020000048007000000000052010000000500200006070000800000090000,827569413964318527351724968248157639793486152615932784589271346172643895436895271
000020008000064010004007300000500401000700009207400000000003000080000500069000003,973125648528364917614987352836592471145738269297416835752843196381679524469251783
000080304250100090000003000040020030006090800700310009000000080602000053004002900,167589324253174698498263175941827536326495817785316249579631482612948753834752961
708000300000201000500000000040000026300080000000100090090600004000070500000000000,728946315934251678516738249147593826369482157852167493293615784481379562675824931
200000000480090100050000060605000000000000000039025700100080970000002003000003008,291658437486397152357241869645739281712864395839125746123586974968472513574913628
008400030000300000900001574790008000000007005140000020009060002050000400000090056,518476239427359618963821574795248361832617945146935827379564182651782493284193756
400000508030000000000700000020000060000050800000010000000603070500200000108000000,417369528839125746652748319925837461741956832386412957294683175573291684168574293
000700060830000700009000800000040680071000000600002010590400000040073000000006900,415789362832654791769231845253147689971865423684392517597428136146973258328516974
000070906005009040900008070009000600870000020006003000000100000000406002503000008,431572986785619243962348571359824617874961325216753894627185439198436752543297168
400000260030070000000000000000080053601000800000000007000604100050000080000200000,417539268836472591529861374942187653671345829385926417798654132254713986163298745
000600050000300000020094700609002308010000026000000040300006009008903000400270000,937621854145387692826594731659412378714835926283769145372156489568943217491278563
000605000000000040857000900010908000700036100080000600300000004060800500200000003,942675381136289745857341926613958472729436158584712639398567214461823597275194863
030080000807500062000000400200060094500010007009200000020600700000003000608050100,132486975847591362956327481213765894564819237789234516321648759495173628678952143
080070000000004600010000000000020071605300000400000000300006000000700080000000500,286573914753914628914268753839625471675341892421897365398156247542739186167482539
000603700051000000000002000000010084600700000000000050140580000300000200000000000,498653712251879436736142895527316984684795123913428657142587369375961248869234571
480300000009070000005060410100000002050000000063007009000003600002080045000400090,486315927319274856725869413174698532958132764263547189541923678692781345837456291
300406000090000700000000000604100000000070209000000500000030080520000000000800010,317456928896213754245789136654192873183574269972368541761935482528641397439827615
001900030030002007800000000003060040200000000405300001010049000004010860000500900,751984236639152487842637159193265748268471593475398621516849372924713865387526914
020080007006009000000050480003000040500060200670100003001400000000017000080000060,125384697846279531937651482213598746594763218678142953351426879469817325782935164
034000807050800004100006003003000045000601200000000000008320700000905000005000009,934152867256873914187496523763289145549631278812547396698324751371965482425718639
070010800000800091000006002002000008000460000700005000803000400900030000100000057,279513864635842791418976532542397618391468275786125943863751429957234186124689357
100060000005003100060008009708500040000400250000002000000090302001000000003000714,137965428985243176462178539728539641619487253354612897546791382871324965293856714
000060007903000020000700001046500000080002000509004000090003040008000012005070300,152369487973481625864725931246517893387692154519834276691253748738946512425178369
050600014010703000000000050001000630069002000000300002602001400000000020003000007,257698314914753286836124759421579638369482571785316942672831495548967123193245867
080300000002000000600001004007004000500000006010209070000050087030007090001400000,184375962752946318693821754367514829529738146418269573946153287235687491871492635
004081070003074900002000000005020100000806000000000400400060510000000600001005029,964381275853274961172659384785423196349816752216597438427968513598132647631745829
090020000600100000000000305000910020170800040002400000710000060850300070020080000,591723486638154792247698315364915827175832649982476153713249568859361274426587931
000040000000602300830000009070264010000000400000037020001000000690000750500800006,962348571157692384834751269375264918216985437489137625741526893698413752523879146
100600000007090401903050070001500009304000002000007030005000020000000000020940013,142678395857392461963451278271534689384169752596827134415783926639215847728946513
001087500034002600900050000800000004000001860000070900080000000200600000010000002,621487593534192678978356241857269134492531867163874925389725416245613789716948352
420070000067000000190040500000003065000090100700008000000050704900600000500000012,425179386367285941198346527849713265653492178712568439236851794971624853584937612
004080100000013000050400006000000020000067003098000045200000070000300002806000400,934286157687513294152479386361954728425867913798132645243698571579341862816725439
000006900020000600000750024004000009002003060590000000080000700050010008100039000,438126975725394681961758324674582139812943567593671842289465713356217498147839256
350100600040060020000400003002000000900000702500080010090600000000009407610005030,358192674149367528726458193462971385981536742573284916897643251235819467614725839
200008050003000060070002004006007300000240007080600000000000400000190000910000003,264318759153974268879562134496857312531249687782631945625783491347195826918426573
000085000000009600960000002010300009050027000480000000000000004000010050702000030,124685793875239641963741582216358479359427816487196325531872964648913257792564138
050908600004000000300060800000000700006830000000702001200500900090001006000000035,751948623864253179329167854932615748176834592485792361243586917597321486618479235
080004050000700300000000000010085000600000200000040000302600000000000041700000000,986324157124759368537861429413285976695173284278946513342617895869532741751498632
000071402000000000207000030040190250080000000700003040003007000504000090000020000,695371482438652179217489635346198257982745316751263948863917524524836791179524863
000004200800009000064000000300705009570000000006003040009500702030000000700400016,153674298827359461964281375341725689578946123296813547419568732632197854785432916
100000900064001070070040000000300000308900500007000020000060709000004010000129030,152738946864291375973645281216357498348912567597486123421863759639574812785129634
000200706000006140400008020380000090005301000000060000500902300200000070079000000,831294756952736148467158923386527491795341682124869537518972364243615879679483215
050000600040070800001400000080000000000150780100020000005001020200760503690000000,857219634946375812321486957583947261462153789179628345735891426218764593694532178
006020500003000004000745020000091000040280000001007000010000002050800700002000048,476328519523916874189745623237591486645283197891467235318674952954832761762159348
000006007002000000050900086300090000080000091200700800003005070400030209000100400,839416527672583914154972386341698752587324691296751843963245178415837269728169435
000080007000000050900601000206004090000000100000900306408050000600070800002300000,124583967863497251975621483216734598349865172587912346438156729651279834792348615
002470058000000000000001040000020009528090400009000100000000030300007500685002000,132479658847563291956281347413725869528196473769348125271854936394617582685932714
270000406000301000000000000000070030050040000800000900000400570600900000002000000,273598416468321759915764328124679835759843261836215947391486572647952183582137694
000408020030090080000060094000005000600800000012036008001000060460500000090000010,976458321134297586825361794789145632643829157512736948251974863468513279397682415
026004000000030080000000070097000500000280000000100000000005609300000400100000000,726814395951736284483592176897463521514287963632159847248375619379621458165948732
412030000070500000000000004304098000059000020000200900060780003840000001007000000,412837659978546132536129784324698517659471328781253946165782493843965271297314865
200060008074300000000020000620000001000400500800000000000500340000001000000000070,259164738174398625386725914623957481791482563845613297918576342467231859532849176
076109000900060001000000400005020000300000005700005230400600000000010000000280700,876149523943562871152738469685321947329476185714895236498657312237914658561283794
000000900000045002514000800200030000065001070700000004000500000006900000109003500,623187945987345162514296837298734651465821379731659284342518796856972413179463528
060000830025000010000016000007060000800405703000000080002000190050008000400007000,164579832925384617378216459537862941816495723249731586782643195651928374493157268
490600000000004080000000050000200010000016702070003000068900000002500600300000007,493685271517324986826791354684279513935816742271453869768942135142537698359168427
370100000600005004800000000400080300016900080000000200000700000900400806000020009,375149628629835714841267953497582361216973485583614297164798532932451876758326149
100000080070008030000051470500000006040007000210004000000090000006020000080000700,164379582975248631823651479537182946649537128218964357751893264496725813382416795
000000000005090170030002008400000000009400300070860004007008000200000001001900056,912587463845693172736142598458239617629471385173865924567318249294756831381924756
002050010000060000400107000800005000007030560000000207500093600000500040190004800,632459718781362495459187326864725139927831564315946287548293671276518943193674852
000000000206050040050004300000040000070560900009028060600000021307000085000080000,914836572236157849758294316163749258872561934549328167685973421397412685421685793
003600000040000080900000700860400000000000105020000000500017000100090000000000020,253678419647931582918524736861459273439782165725163894592317648184296357376845921
008050060000700083050000000000005240800600009070000010002300000600090070004002000,918253467426719583357846921163975248845621739279438615582367194631594872794182356
100090000820075003000000670503000001010000020900000706058000000000260057000010008,167394285829675143435182679543726891716839524982451736658947312391268457274513968
700000004000290000600080050000700800080001090004030200020300006176000020400000000,792513684845296731613487952251749863387621495964835217529378146176954328438162579
000000040002004001070050090003007000040060000600100800020000100850900060000080003,538219746962874531174356298283497615741568329695123874329645187857931462416782953
000300000000000081052009006709000100000400050000806020208050090095204000001000000,846321975937645281152789346789532164623417859514896723268153497395274618471968532
000081070030000000020009001000405000000000027008090500001050600009000004460000003,954681372136742895827539461692475138543816927718293546271354689389167254465928713
000000700200000000000509010009050046000800007005003000870400650020000008600300000,596128734218734965347569812789251346132846597465973281871492653923615478654387129
080004020350090000700000005008003007000400080090000012020105004601800000000006070,189354726352697148764281935418523697276419583593768412927135864641872359835946271
403500020000016000700000000000089500000300800200000000000400070090000600010000000,463598721928716453751243968376189542145372896289654317832465179597821634614937285
050000030007040900000900070060780009000300200010050040600100090700030800102000000,956278134327541986481963572564782319879314265213659748638125497795436821142897653
249060003030000200800000005000006000000200000010040820090500700004000001070003000,249865173531974268867132495423786519986251347715349826692518734354627981178493652
020050608000700400000103000060040000300000050000000010700305000000000200000080000,127954638536728491498163527961547382384291756275836914742315869813679245659482173
300700020008040009000050001002400000500030400000008030004600000900203000010000067,345791628128346759697852341832469175569137482471528936784615293956273814213984567
000500006004060007070400200120080000500091630000003002002900005000000060800006000,238517496914862357675439281123684579587291634496753812362978145741325968859146723
000700006029000000010000300700560000000000240000800000400000035000091000800000000,348712596529638471617945382782564913956173248134829657491286735275391864863457129
100300500500900000060000408040070020032000050005000000000000806000043000000059700,124387569578964132369125478946578321832491657715236984453712896697843215281659743
400903100000000000000160009052000030000001070000570600600008700100000800009200000,468923157291785364537164289752846931846391572913572648625418793174639825389257416
007001009030000002000002400004005008000400010089130050010060000000000000705900080,247351869931846572568792431174625398352489716689137254413568927896273145725914683
280030000000500040000000000300000802000407000000100000064000070000010300005000000,281634795673598241459271683347965812816427539592183467164352978928716354735849126
000602800000000070140005600060200000007003050000010290003007000000040035900000000,579632841632481579148975623461259387297863154385714296813597462726148935954326718
600000050010039060080020004000800000000000900001005000900000040020070000000004817,642781359715439268389526174296817435457362981831945726978153642124678593563294817
070000035800900400300020000000010500000408000060030080000000000050000173900042000,679184235825973416341625897438217569597468321162539784786351942254896173913742658
390600000006000000040080520000005000020010090000400000018060040000000900000007032,395672418286541379147389526461935287523718694879426153918263745732854961654197832
060000000000051820200000509070003000000100000900768200000600030004900050012000004,568429371497351826231876549175293468826145793943768215759684132384912657612537984
020000090000010300700040000607000100000205080000900000450800000300000600000000000,523687491846519372719342568697438125134275986285961743451896237378124659962753814
000680000000900400002000007070000109004500200600000050800090020905003000010006005,791684532358972461462351987573268149184539276629417853836195724945723618217846395
000040001030600000800000000109005000000000870000200000070000260500094000000000300,297543681435681927816927543129875436653419872748236195374158269562394718981762354
090006000500007006002000300006005004800000790700002000000050010000620008030001040,497236851583917426162548379316795284824163795759482163248359617971624538635871942
709608000800205000006040000008010603000020050000004010002000007500000009030000800,759638124814295376326741985248517693173926458695384712482169537561873249937452861
004301070002000300800000001000090020020008060005070100040050090000007600090006700,954381276172469385863725941417693528329518467685274139746152893538947612291836754
400030000000600800000000001000050090080000600070200000000102700503000040900000000,468931527751624839392578461134756298289413675675289314846192753513867942927345186
000074000060290000007300001200000700008020045590000800030000980000083000000100020,123574698865291374947368251214835769378629145596417832431752986652983417789146523
000470000800000491000001003000010039009820000500003600410000706005000000000060010,132479568867352491954681273246715839379826145581943627413298756625137984798564312
000003010000807002800600000000000000069000700020008060004302900001700004308900000,742593816916847532835621497487169253169235748523478169654382971291756384378914625
806300000040600009005007400100700800000000000084010600500000008000003704039002000,876394215241685379395127486153746892962538147784219653527461938618953724439872561
000000076000005100200300900930020001020000360704000000000001008050960000090040700,513294876479685132286317945935726481128459367764138529342571698857963214691842753
208050000000700040300000000500020900000001000000600000070104060000000302010000000,298456137156793248347812659564328971839571426721649583972134865485967312613285794
600000803040700000000000000000504070300200000106000000020000050000080600000010000,617459823248736915539128467982564371374291586156873294823647159791385642465912738
008900003000001500600000040305700168001000000000000002504000000080024000003600001,458962713739481526612573849325749168871236954946815372564198237187324695293657481
050000100300906040000000300006000410000279050002001000407005900000730000000000060,958347126371926845264518379796853412143279658582461793427685931619732584835194267
206500008000041300900000000000050730800600000000000000070000400000209000010000000,246537918785941326931862574624158739857693241193724865579316482468279153312485697
098010000200000060000000000000302050084000000000600000000040809300500000000000100,498716523257839461136425987971382654684157392523694718765241839319578246842963175
700100000009003050000000824000045100300000400070200090200080006030700000406000000,742158639869423751513679824628945173395817462174236598257381946931764285486592317
000000000800200370902400005006980500700040000030006004000000000300809010009060400,153678942864295371972431685416983527798542163235716894681324759347859216529167438
007200000900300820000080006080004300001000050020510048000096200000000000010050083,837265491965341827142987536589674312471823659623519748358196274294738165716452983
700000480000601000000000020000300605200080000000000000053000001060100000000040700,712935486384621597596874123849312675235786914671459238953267841467198352128543769
000500007060021005000080001041000000000092000570000200410060800000000000705004062,132546987867921345954387621241653798386792514579418236413265879628179453795834162
000058400804730002050000700305070060046010000090000000000080600000900073000100029,972658431864731952153294786315479268746812395298563147529387614481926573637145829
000700580500000000400900000000000054000031000008000906007090410001080000060000070,216743589589126347473958261732869154694531728158472936827695413341287695965314872
300801000050000609000000400500700080040060000000000020200300000000090100007000000,369841275854273619172659438521734986748962351936185724295316847483597162617428593
800020100000009000065100020000500003030061000087400000010240300000016904000000700,893624157271859436465173829124598673539761248687432591918247365752316984346985712
900008000000906002200003008000000780500807006007600100600009005010000400040000000,953428671481976532276153948162594783534817296897632154628749315319285467745361829
000590000007020050000007401010800000006030040000900002050006079400000000080000300,124593687867421953935687421213874596596132748748965132351246879479318265682759314
000000410600300000300020000049008000000000052010000000500600007080000900000030000,928576413674319528351824679249158736836497152715263894592681347183742965467935281
902401500004008000000200000000000000005307100300010460007000004089000320500600000,972431586164758932853296741716849253425367198398512467237985614689174325541623879
800000000005060000370200010600900500050000036000100400000000700000027080024380000,842531967195768243376294815618943572459872136237156498983615724561427389724389651
402700000007001000001050000000070203000004000600800500000010479090000005006200080,452783916937461852861952734584176293279534168613829547325618479198347625746295381
092060500800005406000098000005001600078600003600000000009040000060013002000000030,192364578837125496546798321925831647478659213613472859389247165764513982251986734
030000200904070501100050300000405000000000709600030005090000600080002000400107003,835691274924378561167254398279415836543826719618739425791583642386942157452167983
000100300004050080200009005540000000090003000002700010000068000007300064000000052,875142396934657281216839475548916723791523648362784519459268137127395864683471952
013500000000070400000000000100000089204060000700000000080100000600000200000903000,413592876925678431867431952136254789294867315758319624389126547641785293572943168
000049000150600000700000030500000026200030080007000400000850001070100000680000007,826349175153678942749521638538914726214736589967285413492857361375162894681493257
320000001090000700500000380060050800000000920208090003000083209400060000000700006,324875691891236745576914382769352814153648927248197563617483259432569178985721436
305100000000007000490002070500000000006480000000000780000000500020009003000860400,375198246612347958498652371589721634736485129241936785863214597124579863957863412
200000304000001080300000000700360000004000090000020000080900000050000200000700600,271895364569431782348276915795364821624187593813529476486952137957613248132748659
000060087009000000031070200006098040100000700008700006004000002000503000320000000,542361987769852431831479265276198543153246798498735126614987352987523614325614879
001407000500000600000800000408600070000020300000000000630050000000000041020000000,381467925549213687762895413458639172916728354273541869634152798895376241127984536
020003004800700390007000061003070008006002130500000000040800006008010020050009000,125693784864751392937248561213974658476582139589136247341825976698317425752469813
020405000000009000000030280000300009300804700400006520001000000640900002700000300,123485697875269431964731285216357849359824716487196523531642978648973152792518364
003000400000530680810000002000000054400800003009000070700060000040005208020009000,673928415294531687815647392162793854457816923389254176738162549941375268526489731
000003700800720001000000063200050800400032000000060300000009020008000400740000000,152693784863724951974581263231457896486932175597168342315849627628375419749216538
020080100090000700500700032000200000100400300980001500000500900000003006070000040,724385169693124758518769432435297681162458397987631524846572913251943876379816245
000080640000005003020900000000049000030000001400700068708000020000000500600050080,579183642184625973326974815861249357237568491495731268758396124942817536613452789
